backend,profile,dataset,model,encoding,architecture,layers,v_th,alpha,run,seed,config_hash,mse,mae,r2,precision,recall,f1,spike_rate,energy,train_ms,infer_ms,param_count,macs
xtensor,article_snn_conv1d,fsdd,lstm-ae,latency,lstm,1,0.000000,0.000000,2,43,7961421272389609069,0.101859,0.211790,0.587181,0.000000,0.000000,0.000000,0.000000,11842560.000000,65319.839844,221.796509,122472,1184256
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,0.500000,0.800000,2,43,7961421272389609069,0.089117,0.212915,0.591630,0.666667,1.000000,0.800000,0.875130,375361.000000,1865.898315,2.555645,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,0.500000,0.900000,2,43,7961421272389609069,0.106561,0.231905,0.511694,0.000000,0.000000,0.000000,0.866797,375297.000000,2129.803955,2.558439,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,0.500000,0.990000,2,43,7961421272389609069,0.085348,0.204559,0.608901,0.500000,0.500000,0.500000,0.889063,375468.000000,2474.103760,2.204551,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,1.000000,0.800000,2,43,7961421272389609069,0.089017,0.210162,0.592090,0.333333,0.500000,0.400000,0.857943,375229.000000,2245.190674,2.766427,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,1.000000,0.900000,2,43,7961421272389609069,0.087506,0.212728,0.599015,1.000000,0.500000,0.666667,0.868490,375310.000000,1972.590210,2.151122,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,1.000000,0.990000,2,43,7961421272389609069,0.073891,0.187885,0.661401,0.000000,0.000000,0.000000,0.909766,375627.000000,1842.158936,2.125350,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,1.500000,0.800000,2,43,7961421272389609069,0.079602,0.193543,0.635232,1.000000,0.500000,0.666667,0.874740,375358.000000,4769.187988,3.801061,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,1.500000,0.900000,2,43,7961421272389609069,0.077364,0.193094,0.645487,1.000000,0.500000,0.666667,0.837240,375070.000000,4370.813477,2.057185,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,1.500000,0.990000,2,43,7961421272389609069,0.078770,0.197228,0.639046,1.000000,0.500000,0.666667,0.901823,375566.000000,2608.259033,2.226691,37286,36864
xtensor,article_snn_conv1d,fsdd,lstm-ae,latency,lstm,1,0.000000,0.000000,3,44,7961421272389609069,0.101859,0.211790,0.587181,0.000000,0.000000,0.000000,0.000000,11842560.000000,60261.914062,241.449310,122472,1184256
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,0.500000,0.800000,3,44,7961421272389609069,0.099714,0.226402,0.543071,0.333333,0.500000,0.400000,0.851693,375181.000000,2281.837158,2.133872,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,0.500000,0.900000,3,44,7961421272389609069,0.072970,0.185820,0.665622,0.000000,0.000000,0.000000,0.883984,375429.000000,2488.328125,2.125770,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,0.500000,0.990000,3,44,7961421272389609069,0.087263,0.203938,0.600126,0.000000,0.000000,0.000000,0.892708,375496.000000,1823.117554,2.185065,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,1.000000,0.800000,3,44,7961421272389609069,0.116517,0.251038,0.466074,0.500000,1.000000,0.666667,0.809635,374858.000000,1860.690308,2.105376,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,1.000000,0.900000,3,44,7961421272389609069,0.081292,0.199392,0.627488,0.500000,0.500000,0.500000,0.924479,375740.000000,1812.548340,2.090500,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,1.000000,0.990000,3,44,7961421272389609069,0.089132,0.212023,0.591564,1.000000,0.500000,0.666667,0.904297,375585.000000,1612.014282,5.013582,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,1.500000,0.800000,3,44,7961421272389609069,0.086057,0.209969,0.605654,0.500000,0.500000,0.500000,0.876432,375371.000000,1800.474243,2.058722,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,1.500000,0.900000,3,44,7961421272389609069,0.076198,0.192483,0.650828,1.000000,0.500000,0.666667,0.873438,375348.000000,3657.556885,2.193167,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,1.500000,0.990000,3,44,7961421272389609069,0.082853,0.204300,0.620336,0.000000,0.000000,0.000000,0.903125,375576.000000,2229.200439,2.533505,37286,36864
