born_generation,depth,latent,encoder_widths,encoding,time_steps,voltage_threshold,alpha,beta,g1,g2,d_truth,d_penalized_mean,d_penalized_std,latent_activity,param_count,inference_cost,est_latency_ms,feasible,constraint_violation
22,5,1,81-30-23-22-1,direct,1,1,0.153578,0.864021,-0.710443,0.0175991,1.71053,1.72337,0.00214098,0.391861,49337,24384,0.048768,1,0
22,5,1,83-81-35-15-1,direct,1,1,0.155373,0.864815,-0.709441,0.0201882,1.70956,1.72346,0.00203522,0.292182,63377,31346,0.062692,1,0
22,4,5,43-40-23-5,direct,1,1,0.246226,0.909365,-0.663139,0.155591,1.6704,1.78056,0.0136756,0.267552,27999,13763,0.027526,1,0
22,6,1,111-81-41-35-15-1,direct,1,1,0.162746,0.864418,-0.701672,0.0271639,1.70189,1.72017,0.00168019,0.419987,86229,42703,0.085406,1,0
22,5,27,75-55-42-35-27,direct,1,1,0.231545,0.918558,-0.687013,0.150102,1.69368,1.79288,0.00926347,0.281846,56797,28050,0.0561,1,0
22,6,1,103-37-24-22-13-1,direct,1,1,0.16015,0.865212,-0.705062,0.0253614,1.70525,1.72215,0.00152226,0.340219,64443,31894,0.063788,1,0
23,6,1,61-46-35-23-15-1,direct,1,1,0.155484,0.864947,-0.709463,0.020431,1.70959,1.72309,0.00137412,0.423117,43011,21197,0.042394,1,0
23,5,1,91-43-30-13-1,direct,1,1,0.162125,0.864153,-0.702028,0.0262789,1.70223,1.72038,0.00216872,0.412185,58415,28902,0.057804,1,0
23,6,1,110-46-37-35-15-1,direct,1,1,0.17222,0.865873,-0.693653,0.0380933,1.69408,1.72051,0.00356656,0.371319,74257,36757,0.073514,1,0
23,6,8,121-24-22-17-15-8,direct,1,1,0.319213,0.899372,-0.580158,0.218585,1.59521,1.7467,0.0255623,0.3594,70976,35157,0.070314,1,0
23,6,15,95-88-58-46-37-15,direct,1,1,0.234094,0.917593,-0.683499,0.151686,1.69032,1.78795,0.00721017,0.383647,86337,42709,0.085418,1,0
23,6,1,51-35-26-17-2-1,direct,1,1,0.14887,0.863228,-0.714358,0.0120972,1.7144,1.72427,0.00257524,0.428439,32977,16229,0.032458,1,0
23,5,1,81-23-22-17-1,direct,1,1,0.153083,0.863757,-0.710674,0.0168392,1.71076,1.7218,0.00128233,0.312616,47535,23496,0.046992,1,0
23,2,34,106-34,direct,1,1,0.258079,0.926906,-0.668828,0.184985,1.67905,1.79135,0.00288611,0.220328,61982,30740,0.06148,1,0
23,6,1,127-122-81-63-35-1,direct,1,1,0.156595,0.864286,-0.70769,0.0208812,1.70782,1.72166,0.00208554,0.292856,131575,65231,0.130462,1,0
23,2,3,95-3,direct,1,1,0.23121,0.90366,-0.672449,0.13487,1.67788,1.7939,0.0273032,0.32647,49659,24605,0.04921,1,0
23,5,1,115-55-26-8-1,direct,1,1,0.16956,0.864021,-0.694461,0.0335809,1.69479,1.71848,0.00287986,0.343188,75487,37411,0.074822,1,0
23,4,1,127-124-55-1,direct,1,1,0.165818,0.865079,-0.699261,0.0308976,1.69954,1.71937,0.00146531,0.261008,111139,55135,0.11027,1,0
23,4,1,74-40-22-1,direct,1,1,0.161608,0.865212,-0.703603,0.02682,1.70381,1.72317,0.0030379,0.307067,46141,22806,0.045612,1,0
23,5,1,75-55-26-22-1,direct,1,1,0.161664,0.86336,-0.701696,0.0250239,1.70188,1.71931,0.00224313,0.314616,51311,25349,0.050698,1,0
23,5,15,110-83-37-35-15,direct,1,1,0.235095,0.916111,-0.681016,0.151206,1.6878,1.7903,0.0101762,0.322521,85163,42181,0.084362,1,0
23,4,15,75-55-26-15,direct,1,1,0.27306,0.918016,-0.644956,0.191076,1.65602,1.79787,0.0220124,0.2724,50873,25145,0.05029,1,0
23,6,1,95-61-35-23-15-1,direct,1,1,0.15756,0.864153,-0.706594,0.0217133,1.70673,1.72122,0.00132047,0.272654,67545,33415,0.06683,1,0
23,6,2,35-31-23-21-8-2,direct,1,1,0.157393,0.86422,-0.706826,0.0216129,1.70696,1.72788,0.00601333,0.383688,23344,11425,0.02285,1,0
23,2,35,55-35,direct,1,1,0.244187,0.92695,-0.682763,0.171137,1.69144,1.79951,0.00671022,0.193448,32411,16005,0.03201,1,0
23,5,1,43-37-30-15-1,direct,1,1,0.154406,0.866005,-0.7116,0.0204108,1.71172,1.72462,0.000666305,0.434965,28855,14174,0.028348,1,0
23,4,1,23-22-8-1,direct,1,1,0.165844,0.862302,-0.696458,0.0281453,1.69669,1.71914,0.00421233,0.5118,13519,6578,0.013156,1,0
24,6,1,110-37-35-24-15-1,direct,1,1,0.158477,0.864815,-0.706338,0.0232918,1.7065,1.72143,0.0014665,0.443031,70179,34740,0.06948,1,0
24,3,8,121-22-8,direct,1,1,0.188595,0.917593,-0.728998,0.106187,1.73226,1.80251,0.0065579,0.340946,68178,33814,0.067628,1,0
24,2,88,95-88,direct,1,1,0.251101,0.927464,-0.676363,0.178564,1.68585,1.79374,0.00255725,0.162759,65894,32680,0.06536,1,0
24,4,1,43-40-23-1,direct,1,1,0.146945,0.864815,-0.717869,0.0117603,1.71791,1.72546,0.000538512,0.390588,27811,13671,0.027342,1,0
24,5,1,43-37-22-15-1,direct,1,1,0.155977,0.865344,-0.709366,0.0213214,1.7095,1.72367,0.00181452,0.441171,28007,13758,0.027516,1,0
24,5,1,110-35-22-2-1,direct,1,1,0.16238,0.864418,-0.702038,0.0267981,1.70225,1.72286,0.00407344,0.670494,66247,32826,0.065652,1,0
24,4,1,110-22-8-1,direct,1,1,0.156351,0.863757,-0.707405,0.020108,1.70752,1.72325,0.00294223,0.444251,62065,30764,0.061528,1,0
24,6,15,110-87-83-35-24-15,direct,1,1,0.243144,0.916085,-0.672941,0.159228,1.6805,1.79348,0.0195808,0.294731,99061,49056,0.098112,1,0
24,6,1,127-81-63-35-15-1,direct,1,1,0.161941,0.86164,-0.699699,0.0235817,1.69986,1.71753,0.00291935,0.256263,102193,50647,0.101294,1,0
24,5,1,35-24-8-2-1,direct,1,1,0.155385,0.863889,-0.708504,0.0192735,1.70861,1.72549,0.0040194,0.612394,20415,10010,0.02002,1,0
24,2,83,88-83,direct,1,1,0.256966,0.926332,-0.669366,0.183298,1.6794,1.79038,0.00257619,0.166455,60179,29832,0.059664,1,0
24,6,1,125-91-75-26-15-1,direct,1,1,0.162255,0.865741,-0.703486,0.0279958,1.70372,1.72079,0.000632002,0.397074,106031,52555,0.10511,1,0
24,4,1,91-35-24-1,direct,1,1,0.155204,0.864286,-0.709081,0.0194902,1.70919,1.72264,0.00176053,0.402688,55247,27345,0.05469,1,0
24,6,1,111-91-63-35-15-1,direct,1,1,0.153831,0.864021,-0.71019,0.017852,1.71028,1.72317,0.00173507,0.190863,94877,46995,0.09399,1,0
24,2,24,80-24,direct,1,1,0.262452,0.921897,-0.659445,0.184349,1.66965,1.7834,0.00406882,0.235067,45240,22400,0.0448,1,0
24,4,2,40-23-5-2,direct,1,1,0.158025,0.865873,-0.707848,0.0238983,1.70801,1.73134,0.00683891,0.359813,22964,11285,0.02257,1,0
24,6,1,124-81-37-30-23-1,direct,1,1,0.16688,0.865079,-0.6982,0.0319591,1.6985,1.72216,0.00357384,0.321558,94063,46608,0.093216,1,0
24,6,1,81-48-37-27-15-1,direct,1,1,0.156562,0.864418,-0.707856,0.0209799,1.70798,1.72413,0.00400407,0.459448,56311,27819,0.055638,1,0
24,4,30,91-46-43-30,direct,1,1,0.221743,0.923576,-0.701833,0.145318,1.70803,1.79823,0.00372619,0.237019,62146,30750,0.0615,1,0
24,3,3,95-63-3,direct,1,1,0.29037,0.911243,-0.620873,0.201614,1.63336,1.79465,0.0323431,0.337895,61563,30494,0.060988,1,0
25,5,1,88-79-24-22-1,direct,1,1,0.154821,0.864418,-0.709597,0.0192394,1.7097,1.7232,0.00176921,0.378425,64535,31926,0.063852,1,0
25,6,18,108-103-38-36-32-18,direct,1,1,0.195661,0.91929,-0.723629,0.114951,1.72746,1.80447,0.00797358,0.264847,92472,45782,0.091564,1,0
25,6,1,110-86-26-22-17-1,direct,1,1,0.168399,0.86455,-0.696151,0.0329495,1.69647,1.72109,0.00507267,0.496256,82417,40819,0.081638,1,0
25,6,1,109-81-63-35-15-1,direct,1,1,0.1644,0.862963,-0.698563,0.0273632,1.69878,1.71858,0.00307577,0.244383,90025,44581,0.089162,1,0
25,2,5,10-5,direct,1,1,0.208201,0.888889,-0.680688,0.0970897,1.68349,1.7532,0.00926906,0.46665,5501,2610,0.00522,1,0
25,5,15,91-46-43-30-15,direct,1,1,0.25823,0.917451,-0.659222,0.175681,1.6685,1.78504,0.0145088,0.219878,63091,31200,0.0624,1,0
25,5,1,75-55-35-15-1,direct,1,1,0.163661,0.86455,-0.70089,0.0282108,1.70112,1.72009,0.00181213,0.32004,52197,25790,0.05158,1,0
25,6,1,91-46-43-30-15-1,direct,1,1,0.167313,0.863757,-0.696444,0.0310695,1.69673,1.71969,0.00361756,0.517493,63137,31215,0.06243,1,0
25,5,1,48-37-17-15-1,direct,1,1,0.154212,0.863624,-0.709412,0.0178363,1.70951,1.72198,0.00147212,0.564074,30417,14963,0.029926,1,0
25,6,1,111-81-35-24-2-1,direct,1,1,0.15772,0.864683,-0.706963,0.0224026,1.70711,1.72408,0.00281403,0.450079,83027,41132,0.082264,1,0
25,6,1,35-24-21-8-2-1,direct,1,1,0.161983,0.866799,-0.704816,0.0287816,1.70506,1.724,0.00265488,0.411238,21417,10490,0.02098,1,0
25,6,1,110-35-21-15-8-1,direct,1,1,0.161255,0.864815,-0.70356,0.0260701,1.70376,1.72504,0.00427104,0.859697,67011,33188,0.066376,1,0
25,5,13,91-30-24-23-13,direct,1,1,0.274303,0.918244,-0.64394,0.192547,1.65518,1.7841,0.0225021,0.316158,55799,27597,0.055194,1,0
25,6,1,110-81-17-8-2-1,direct,1,1,0.16272,0.866402,-0.703682,0.029122,1.70393,1.72512,0.00305404,0.247098,77895,38601,0.077202,1,0
25,2,20,95-20,direct,1,1,0.21897,0.923102,-0.704132,0.142072,1.71004,1.80257,0.0067967,0.263264,52906,26220,0.05244,1,0
25,5,1,48-37-24-16-1,direct,1,1,0.160071,0.864815,-0.704744,0.0248858,1.70493,1.72129,0.00131085,0.620719,31211,15352,0.030704,1,0
25,4,8,26-23-17-8,direct,1,1,0.293935,0.904778,-0.610844,0.198713,1.62305,1.77105,0.0227506,0.2256,15958,7781,0.015562,1,0
25,6,1,127-63-55-35-22-1,direct,1,1,0.161399,0.864683,-0.703283,0.026082,1.70348,1.7228,0.00302201,0.391061,94251,46695,0.09339,1,0
25,6,1,111-35-24-21-2-1,direct,1,1,0.156363,0.864947,-0.708585,0.0213096,1.70872,1.72466,0.00270147,0.286331,68021,33689,0.067378,1,0
25,4,8,111-48-15-8,direct,1,1,0.230713,0.910235,-0.679522,0.140947,1.68543,1.80506,0.026392,0.335653,69780,34584,0.069168,1,0
25,6,1,26-23-17-8-2-1,direct,1,1,0.156492,0.863228,-0.706735,0.0197195,1.70685,1.72284,0.00314803,0.383131,16007,7799,0.015598,1,0
25,1,108,108,direct,1,1,0.284354,0.933428,-0.649074,0.217781,1.66339,1.79339,0.00235382,0.215352,55660,27648,0.055296,1,0
25,5,13,59-46-43-22-13,direct,1,1,0.232426,0.913757,-0.681331,0.146183,1.68767,1.77983,0.00561653,0.269715,42665,21028,0.042056,1,0
25,6,1,109-81-63-24-22-1,direct,1,1,0.163055,0.863757,-0.700702,0.0268115,1.70091,1.71883,0.00234964,0.203148,88651,43898,0.087796,1,0
26,5,1,96-22-17-8-1,direct,1,1,0.160452,0.863889,-0.703437,0.0243404,1.70361,1.72355,0.00525058,0.843634,54955,27206,0.054412,1,0
26,6,1,111-81-35-24-15-1,direct,1,1,0.160496,0.864418,-0.703922,0.0249139,1.7041,1.71976,0.00148998,0.423824,83703,41457,0.082914,1,0
26,5,15,111-81-35-27-15,direct,1,1,0.199393,0.918739,-0.719346,0.118132,1.7234,1.8033,0.0139804,0.214555,83963,41592,0.083184,1,0
26,6,1,110-26-22-17-2-1,direct,1,1,0.159106,0.866402,-0.707296,0.0255084,1.70749,1.724,0.00113497,0.363191,64615,32002,0.064004,1,0
26,5,1,109-24-8-2-1,direct,1,1,0.153524,0.864286,-0.710762,0.0178095,1.71085,1.72413,0.00216308,0.348292,62003,30730,0.06146,1,0
26,2,6,65-6,direct,1,1,0.224423,0.916578,-0.692156,0.141001,1.69802,1.78547,0.0039183,0.269395,34452,17030,0.03406,1,0
26,4,1,75-26-15-1,direct,1,1,0.158502,0.866005,-0.707504,0.024507,1.70768,1.72273,0.000825299,0.333665,43599,21555,0.04311,1,0
26,6,15,95-88-46-37-35-15,direct,1,1,0.151429,0.90784,-0.756411,0.0592684,1.75741,1.79591,0.00310673,0.242727,81373,40250,0.0805,1,0
26,4,15,75-55-48-15,direct,1,1,0.251769,0.92306,-0.671291,0.174829,1.68041,1.79159,0.0101823,0.333732,53997,26685,0.05337,1,0
26,1,3,3,direct,1,1,0.176471,0.885582,-0.709111,0.0620531,1.71024,1.76322,0.0124768,0.357493,1795,768,0.001536,1,0
26,6,1,127-35-34-22-20-1,direct,1,1,0.159664,0.864815,-0.705151,0.0244788,1.70533,1.72125,0.00180747,0.419804,79443,39355,0.07871,1,0
26,6,1,118-48-26-17-2-1,direct,1,1,0.152631,0.864683,-0.712051,0.0173138,1.71214,1.72529,0.00247513,0.365656,75875,37598,0.075196,1,0
26,4,1,82-22-17-1,direct,1,1,0.165054,0.864947,-0.699893,0.0300007,1.70016,1.72386,0.00435577,0.490731,46873,23187,0.046374,1,0
26,6,1,110-17-14-8-2-1,direct,1,1,0.153417,0.865212,-0.711795,0.0186285,1.7119,1.72964,0.00802812,0.298899,61355,30398,0.060796,1,0
26,5,1,73-22-8-2-1,direct,1,1,0.160186,0.863889,-0.703703,0.0240746,1.70387,1.72106,0.00320143,0.602551,41443,20488,0.040976,1,0
26,4,1,17-8-2-1,direct,1,1,0.162686,0.866799,-0.704113,0.0294849,1.70437,1.72512,0.00281595,0.153456,9323,4506,0.009012,1,0
26,5,1,111-81-27-26-1,direct,1,1,0.168029,0.86455,-0.696521,0.0325791,1.69683,1.71838,0.00273712,0.473349,81391,40322,0.080644,1,0
26,5,1,55-35-30-24-1,direct,1,1,0.158412,0.864286,-0.705873,0.022698,1.70602,1.72561,0.00447527,0.531944,36143,17799,0.035598,1,0
26,5,1,126-108-55-22-1,direct,1,1,0.167203,0.863889,-0.696686,0.0310919,1.69697,1.71996,0.00338227,0.203453,106951,53036,0.106072,1,0
26,4,1,110-26-8-1,direct,1,1,0.157204,0.865873,-0.708669,0.0230771,1.70882,1.72364,0.00105423,0.467558,63017,31236,0.062472,1,0
27,1,95,95,direct,1,1,0.287127,0.933445,-0.646318,0.220572,1.66103,1.79209,0.00198813,0.220253,48991,24320,0.04864,1,0
27,4,1,26-23-8-1,direct,1,1,0.161742,0.865476,-0.703734,0.027218,1.70395,1.7286,0.00908318,0.734426,15263,7446,0.014892,1,0
27,6,1,46-43-37-32-30-1,direct,1,1,0.163425,0.865608,-0.702183,0.0290337,1.70243,1.72276,0.00261431,0.61727,35671,17519,0.035038,1,0
27,5,1,110-22-8-2-1,direct,1,1,0.154028,0.864683,-0.710654,0.0187109,1.71076,1.72379,0.00230139,0.304849,62089,30774,0.061548,1,0
27,5,1,27-24-23-17-1,direct,1,1,0.162626,0.864815,-0.702188,0.0274413,1.70241,1.72309,0.00377735,0.511704,17479,8520,0.01704,1,0
27,3,1,56-37-1,direct,1,1,0.157665,0.866667,-0.709001,0.0243321,1.70917,1.72548,0.00255422,0.472881,33333,16445,0.03289,1,0
27,6,1,127-63-55-35-15-1,direct,1,1,0.154623,0.863757,-0.709133,0.0183801,1.70923,1.72083,0.00093863,0.264039,93733,46443,0.092886,1,0
27,5,1,122-8-7-3-1,direct,1,1,0.15943,0.865741,-0.706311,0.0251708,1.7065,1.72321,0.0018335,0.567456,65113,32288,0.064576,1,0
27,4,1,43-32-23-1,direct,1,1,0.167278,0.864815,-0.697537,0.0320926,1.69784,1.72422,0.00538448,0.433353,26739,13143,0.026286,1,0
27,6,1,35-34-24-21-15-1,direct,1,1,0.168002,0.863889,-0.695887,0.0318906,1.69619,1.72107,0.00447881,0.40855,24115,11800,0.0236,1,0
27,6,1,121-96-26-13-8-1,direct,1,1,0.15976,0.865079,-0.705319,0.0248398,1.7055,1.72202,0.00202358,0.332411,91861,45538,0.091076,1,0
27,2,4,95-4,direct,1,1,0.23261,0.919279,-0.686669,0.15189,1.69349,1.8029,0.0144724,0.357337,49850,24700,0.0494,1,0
27,6,1,111-110-109-35-21-1,direct,1,1,0.157311,0.863757,-0.706446,0.0210672,1.70658,1.72108,0.00160012,0.297776,115403,57187,0.114374,1,0
27,5,14,127-63-55-24-14,direct,1,1,0.213576,0.919803,-0.706228,0.133379,1.71143,1.80114,0.00920355,0.311838,92076,45634,0.091268,1,0
27,4,1,40-23-22-1,direct,1,1,0.17317,0.866534,-0.693364,0.0397049,1.69383,1.72228,0.00408498,0.476493,23803,11688,0.023376,1,0
27,6,3,46-37-35-24-15-3,direct,1,1,0.146727,0.871296,-0.724569,0.0180232,1.72466,1.75959,0.0227727,0.381101,32609,16018,0.032036,1,0
27,5,1,127-81-27-24-1,direct,1,1,0.156555,0.863228,-0.706673,0.0197824,1.70679,1.72186,0.00246718,0.260098,92091,45658,0.091316,1,0
27,5,1,81-27-24-15-1,direct,1,1,0.168958,0.865079,-0.696122,0.0340369,1.69646,1.72158,0.00416573,0.33935,48443,23946,0.047892,1,0
27,6,15,88-46-37-35-24-15,direct,1,1,0.272156,0.912743,-0.640587,0.184898,1.65097,1.77802,0.021958,0.303632,62277,30773,0.061546,1,0
27,2,115,127-115,direct,1,1,0.270914,0.927805,-0.656891,0.198719,1.66877,1.78801,0.00249732,0.162063,94859,47117,0.094234,1,0
27,5,1,46-43-37-30-1,direct,1,1,0.154596,0.863624,-0.709029,0.01822,1.70913,1.72097,0.0011818,0.371038,33539,16485,0.03297,1,0
27,4,1,46-8-2-1,direct,1,1,0.14054,0.865608,-0.725068,0.00614871,1.72508,1.72944,0.000579512,0.771724,24693,12162,0.024324,1,0
28,5,15,81-75-27-26-15,direct,1,1,0.216277,0.924612,-0.708335,0.140889,1.71413,1.80482,0.00775928,0.323276,60545,29928,0.059856,1,0
28,6,1,35-34-24-21-2-1,direct,1,1,0.155268,0.865212,-0.709943,0.02048,1.71007,1.72514,0.00273813,0.439196,23517,11514,0.023028,1,0
28,6,1,127-63-55-24-15-1,direct,1,1,0.157405,0.865079,-0.707674,0.0224848,1.70782,1.72277,0.00128421,0.263999,92171,45673,0.091346,1,0
28,5,1,79-48-46-30-1,direct,1,1,0.155124,0.865476,-0.710352,0.0206001,1.71048,1.72456,0.00253861,0.237113,55931,27634,0.055268,1,0
28,1,56,56,direct,1,1,0.287728,0.931933,-0.644205,0.21966,1.65881,1.78857,0.00110589,0.236905,28984,14336,0.028672,1,0
28,6,1,111-35-30-27-15-1,direct,1,1,0.15763,0.864286,-0.706656,0.0219154,1.7068,1.72158,0.00146446,0.453484,69855,34581,0.069162,1,0
28,5,1,34-26-8-7-1,direct,1,1,0.14707,0.864286,-0.717216,0.0113554,1.71725,1.72581,0.00193294,0.452118,20125,9859,0.019718,1,0
28,6,1,62-55-35-27-15-1,direct,1,1,0.163895,0.867857,-0.703962,0.0317524,1.70426,1.72427,0.00161284,0.496068,45789,22572,0.045144,1,0
28,6,1,126-37-24-17-15-1,direct,1,1,0.161146,0.864418,-0.703272,0.025564,1.70346,1.72131,0.00203271,0.458245,77663,38484,0.076968,1,0
28,5,1,111-81-35-26-1,direct,1,1,0.15628,0.865741,-0.70946,0.0220211,1.7096,1.72319,0.000649403,0.290115,83119,41178,0.082356,1,0
28,4,1,37-35-17-1,direct,1,1,0.163026,0.86336,-0.700334,0.026386,1.70054,1.72327,0.00670823,0.605639,23193,11379,0.022758,1,0
28,5,1,43-37-30-24-1,direct,1,1,0.159584,0.864021,-0.704437,0.0236052,1.7046,1.72166,0.00305727,0.330225,29431,14453,0.028906,1,0
28,2,95,112-95,direct,1,1,0.26923,0.927743,-0.658513,0.196973,1.67017,1.78741,0.00169364,0.183083,79199,39312,0.078624,1,0
28,2,6,10-6,direct,1,1,0.281622,0.905049,-0.623426,0.186671,1.63412,1.77463,0.0221021,0.181743,5522,2620,0.00524,1,0
28,4,1,43-23-5-1,direct,1,1,0.148261,0.864418,-0.716157,0.0126785,1.7162,1.72489,0.00103611,0.448365,24633,12117,0.024234,1,0
28,6,1,77-24-21-8-2-1,direct,1,1,0.154448,0.864153,-0.709705,0.0186015,1.70981,1.7223,0.00197564,0.624561,45021,22250,0.0445,1,0
28,6,1,111-110-21-15-8-1,direct,1,1,0.161232,0.865212,-0.70398,0.0264433,1.70419,1.72147,0.00189159,0.544072,87545,43379,0.086758,1,0
28,3,1,91-17-1,direct,1,1,0.167316,0.864153,-0.696838,0.0314692,1.69713,1.72073,0.00523559,0.379434,50193,24860,0.04972,1,0
28,6,1,107-37-30-24-23-1,direct,1,1,0.154324,0.862963,-0.708639,0.017287,1.70873,1.72294,0.00310976,0.338132,68211,33756,0.067512,1,0
28,6,1,111-110-35-21-15-1,direct,1,1,0.159049,0.864815,-0.705766,0.0238639,1.70593,1.72228,0.00169901,0.571729,91923,45541,0.091082,1,0
28,5,35,95-88-46-37-35,direct,1,1,0.22538,0.918141,-0.69276,0.143521,1.69883,1.78562,0.00368501,0.230708,80273,39725,0.07945,1,0
28,5,1,55-35-24-15-1,direct,1,1,0.155615,0.864418,-0.708803,0.0200325,1.70892,1.7272,0.00761757,0.437439,34955,17220,0.03444,1,0
28,3,8,22-17-8,direct,1,1,0.29488,0.912202,-0.617322,0.207082,1.63053,1.77168,0.0145152,0.268655,12626,6142,0.012284,1,0
29,6,1,91-79-57-46-30-1,direct,1,1,0.156572,0.864418,-0.707846,0.0209901,1.70797,1.7222,0.00258784,0.265567,78903,39020,0.07804,1,0
29,6,1,127-81-63-24-15-1,direct,1,1,0.165565,0.864947,-0.699382,0.0305122,1.69966,1.72158,0.00303855,0.271695,100455,49789,0.099578,1,0
29,6,13,114-91-43-30-24-13,direct,1,1,0.213224,0.910613,-0.697389,0.123836,1.7019,1.79041,0.0201073,0.280682,92459,45793,0.091586,1,0
29,2,91,111-91,direct,1,1,0.265491,0.92785,-0.66236,0.193341,1.67357,1.78858,0.00227494,0.181436,77603,38517,0.077034,1,0
29,4,15,91-43-24-15,direct,1,1,0.269098,0.923157,-0.654059,0.192255,1.66519,1.7895,0.00840052,0.310196,57789,28601,0.057202,1,0
29,6,1,127-81-35-34-22-1,direct,1,1,0.163271,0.863624,-0.700353,0.0268958,1.70057,1.71765,0.00180565,0.328893,96043,47594,0.095188,1,0
29,6,1,37-30-24-23-15-1,direct,1,1,0.158441,0.865212,-0.70677,0.0236529,1.70693,1.72256,0.00244959,0.5961,24943,12214,0.024428,1,0
29,5,22,81-63-47-35-22,direct,1,1,0.255185,0.919138,-0.663953,0.174323,1.67306,1.78708,0.0142106,0.239645,63160,31215,0.06243,1,0
29,5,1,84-46-30-5-1,direct,1,1,0.163749,0.862434,-0.698685,0.0261831,1.69889,1.72093,0.00493784,0.524018,54393,26903,0.053806,1,0
29,3,17,37-35-17,direct,1,1,0.313636,0.92507,-0.611434,0.238706,1.62902,1.78738,0.0167335,0.249297,23141,11362,0.022724,1,0
29,3,5,16-10-5,direct,1,1,0.145317,0.869418,-0.724101,0.014735,1.72416,1.74872,0.0215865,0.385092,8925,4306,0.008612,1,0
29,2,1,91-1,direct,1,1,0.151578,0.864815,-0.713237,0.0163927,1.71332,1.72538,0.00293386,0.425221,47213,23387,0.046774,1,0
29,5,1,111-81-35-16-1,direct,1,1,0.166713,0.864683,-0.69797,0.0313955,1.69826,1.72001,0.00259659,0.278495,82379,40818,0.081636,1,0
29,5,1,26-24-17-8-1,direct,1,1,0.160725,0.864153,-0.703428,0.0248786,1.70361,1.72011,0.00228164,0.40749,16071,7832,0.015664,1,0
29,6,1,111-38-27-17-15-1,direct,1,1,0.167323,0.865212,-0.697889,0.0325347,1.6982,1.72008,0.00200399,0.365631,69451,34389,0.068778,1,0
29,4,1,55-26-22-1,direct,1,1,0.173026,0.866138,-0.693111,0.0391638,1.69356,1.72462,0.00576944,0.357447,32671,16104,0.032208,1,0
30,6,1,109-52-35-24-22-1,direct,1,1,0.159373,0.86455,-0.705177,0.0239231,1.70535,1.72157,0.00163336,0.189852,74305,36782,0.073564,1,0
30,6,1,109-55-35-34-15-1,direct,1,1,0.164859,0.865476,-0.700618,0.0303347,1.70089,1.72241,0.00281533,0.553877,75831,37539,0.075078,1,0
30,1,102,102,direct,1,1,0.282179,0.933711,-0.651532,0.21589,1.66558,1.79348,0.00123357,0.217085,52582,26112,0.052224,1,0
30,6,3,35-24-17-15-8-3,direct,1,1,0.175574,0.866402,-0.690828,0.0419758,1.69135,1.72664,0.0113872,0.431755,21671,10607,0.021214,1,0
30,1,115,115,direct,1,1,0.292501,0.934516,-0.642015,0.227017,1.65763,1.79221,0.00167622,0.213771,59251,29440,0.05888,1,0
30,5,1,37-30-24-3-1,direct,1,1,0.15516,0.864418,-0.709258,0.0195775,1.70937,1.72453,0.00396162,0.475033,23199,11377,0.022754,1,0
30,6,1,81-63-35-15-8-1,direct,1,1,0.162499,0.865608,-0.70311,0.0281072,1.70334,1.72367,0.00340127,0.750496,58055,28697,0.057394,1,0
30,5,1,109-55-54-22-1,direct,1,1,0.166373,0.864815,-0.698442,0.0311881,1.69873,1.72154,0.00362573,0.3913,76895,38079,0.076158,1,0
30,4,1,76-55-22-1,direct,1,1,0.159448,0.865212,-0.705763,0.02466,1.70594,1.72231,0.00153932,0.285116,50299,24868,0.049736,1,0
30,5,1,34-24-21-15-1,direct,1,1,0.146624,0.866005,-0.719381,0.0126295,1.71943,1.7279,0.00124045,0.405648,21153,10354,0.020708,1,0
30,6,12,111-81-27-24-15-12,direct,1,1,0.296443,0.911254,-0.614812,0.207697,1.62811,1.77235,0.0159597,0.275388,82348,40782,0.081564,1,0
30,4,1,115-55-26-1,direct,1,1,0.169522,0.86455,-0.695029,0.034072,1.69537,1.72106,0.00439183,0.402662,75091,37221,0.074442,1,0
30,4,1,48-30-17-1,direct,1,1,0.150277,0.864947,-0.71467,0.015224,1.71474,1.72424,0.000438931,0.500964,28957,14255,0.02851,1,0
30,6,1,108-91-46-23-13-1,direct,1,1,0.159645,0.864021,-0.704376,0.023666,1.70454,1.72226,0.00273134,0.263361,86883,43032,0.086064,1,0
30,2,34,40-34,direct,1,1,0.233194,0.92309,-0.689896,0.156284,1.69711,1.79514,0.00845092,0.17354,23570,11600,0.0232,1,0
30,1,96,96,direct,1,1,0.291351,0.934805,-0.643454,0.226156,1.65894,1.79256,0.00154158,0.22157,49504,24576,0.049152,1,0
31,5,1,110-35-21-15-1,direct,1,1,0.167479,0.864153,-0.696675,0.0316322,1.69697,1.72009,0.00343009,0.582535,66769,33075,0.06615,1,0
31,6,13,46-37-30-23-22-13,direct,1,1,0.237644,0.916565,-0.678921,0.154209,1.68599,1.78949,0.017523,0.198562,32725,16070,0.03214,1,0
31,1,18,18,direct,1,1,0.253584,0.927954,-0.674371,0.181538,1.68418,1.79434,0.00431954,0.245911,9490,4608,0.009216,1,0
31,4,1,23-22-21-1,direct,1,1,0.162114,0.864947,-0.702833,0.0270614,1.70305,1.72204,0.00222445,0.529525,14143,6877,0.013754,1,0
31,2,59,122-59,direct,1,1,0.301952,0.929392,-0.62744,0.231344,1.6438,1.78607,0.0058371,0.20824,77419,38430,0.07686,1,0
31,3,1,27-12-1,direct,1,1,0.161792,0.864947,-0.703155,0.0267396,1.70336,1.72227,0.00229939,0.538782,14831,7248,0.014496,1,0
