born_generation,depth,latent,encoder_widths,encoding,time_steps,voltage_threshold,winning_seed_offset,alpha,beta,g1,g2,d_truth,d_penalized_mean,d_penalized_std,latent_activity,param_count,inference_cost,est_latency_ms,feasible,constraint_violation
5,2,7,34-7,direct,1,1,1,0.1904,0.926077,-0.735677,0.116477,1.73958,1.82784,0.0153128,0.452361,18215,8942,0.017884,1,0
5,1,4,4,direct,1,1,2,0.147854,0.904365,-0.756511,0.0522195,1.75729,1.79665,0.00931604,0.106054,2308,1024,0.002048,1,0
5,1,36,36,poisson,16,0.2,0,0.254736,0.932327,-0.677591,0.187062,1.68799,1.80005,0.00185562,0.261291,18724,147456,0.294912,1,0
5,1,94,94,poisson,16,0.2,1,0.275577,0.938209,-0.662632,0.213787,1.67632,1.80332,0.0016933,0.258598,48478,385024,0.770048,1,0
5,2,62,104-62,direct,1,1,0,0.26951,0.935921,-0.666411,0.205431,1.67903,1.80217,0.00313965,0.536429,66670,33072,0.066144,1,0
5,1,44,44,latency,16,0.2,1,0.236296,0.926524,-0.690228,0.16282,1.69805,1.79576,0.00175222,0.155977,22828,180224,0.360448,1,0
5,3,13,62-35-13,direct,1,1,0,0.185507,0.94944,-0.763933,0.134948,1.76909,1.85668,0.00769442,0.734712,37457,18497,0.036994,1,0
5,5,26,94-92-91-38-26,direct,1,1,2,0.0919795,0.963222,-0.871243,0.0552019,1.87206,1.91217,0.0058067,0.692984,91972,45530,0.09106,1,0
5,4,36,125-55-46-36,poisson,16,0.2,2,0.170547,0.923347,-0.7528,0.0938932,1.75531,1.81416,0.00328631,0.821528,86866,688976,1.37795,1,0
5,5,1,102-92-91-26-1,direct,1,1,1,0,0.960053,-0.960053,-0.0399471,1.96046,1.98871,0.00348269,1.07336,93399,46260,0.09252,1,0
5,4,35,103-65-62-35,direct,1,1,1,0.164024,0.946565,-0.78254,0.110589,1.78597,1.86293,0.00901419,0.750202,79277,39263,0.078526,1,0
5,1,13,13,direct,1,1,2,0.193849,0.914153,-0.720304,0.108003,1.72369,1.7923,0.00495262,0.128705,6925,3328,0.006656,1,0
5,2,60,62-60,direct,1,1,1,0.262542,0.935247,-0.672705,0.197789,1.68436,1.80082,0.000685413,0.524482,39624,19592,0.039184,1,0
5,1,74,74,direct,1,1,2,0.295838,0.9354,-0.639562,0.231238,1.65579,1.79845,0.00554443,0.196888,38218,18944,0.037888,1,0
5,1,26,26,poisson,16,0.2,2,0.229409,0.928816,-0.699406,0.158225,1.70676,1.80437,0.00420207,0.247865,13594,106496,0.212992,1,0
6,1,127,127,latency,16,0.2,0,0.281376,0.935938,-0.654562,0.217315,1.66877,1.79813,0.0023214,0.200621,65407,520192,1.04038,1,0
6,2,94,127-94,poisson,16,0.2,0,0.276749,0.93985,-0.663101,0.216599,1.67715,1.8056,0.0013626,0.336538,89504,711200,1.4224,1,0
6,5,26,92-91-38-35-26,latency,16,0.2,1,0.183094,0.917933,-0.734839,0.101028,1.73778,1.80342,0.00714,0.193663,76038,601952,1.2039,1,0
6,2,59,97-59,direct,1,1,2,0.267627,0.934735,-0.667107,0.202362,1.67934,1.8026,0.00474407,0.550405,61619,30555,0.06111,1,0
6,2,4,106-4,direct,1,1,0,0.199816,0.925364,-0.725548,0.125179,1.73008,1.82273,0.0164408,0.448434,55592,27560,0.05512,1,0
6,1,90,90,latency,16,0.2,0,0.281085,0.935126,-0.654041,0.216212,1.66811,1.79741,0.00206469,0.195882,46426,368640,0.73728,1,0
6,3,41,55-46-41,direct,1,1,2,0.206129,0.945503,-0.739374,0.151632,1.74597,1.83658,0.00242303,0.623322,37491,18496,0.036992,1,0
6,2,26,44-26,direct,1,1,1,0.241275,0.93196,-0.690685,0.173234,1.69954,1.80573,0.00333113,0.495157,25186,12408,0.024816,1,0
6,1,89,89,direct,1,1,2,0.289351,0.935246,-0.645895,0.224597,1.66115,1.79774,0.00357295,0.199221,45913,22784,0.045568,1,0
6,2,35,94-35,poisson,16,0.2,1,0.26843,0.936742,-0.668312,0.205173,1.68088,1.80472,0.00314739,0.398272,55187,437664,0.875328,1,0
6,5,26,100-91-38-35-26,direct,1,1,0,0.0790002,0.965039,-0.886038,0.0440389,1.88655,1.91621,0.00525735,0.798344,81606,40398,0.080796,1,0
6,1,54,54,direct,1,1,2,0.290632,0.935829,-0.645197,0.226462,1.66071,1.79456,0.000840806,0.183271,27958,13824,0.027648,1,0
6,1,72,72,latency,16,0.2,0,0.289471,0.932373,-0.642901,0.221844,1.65781,1.79191,0.0036095,0.183311,37192,294912,0.589824,1,0
6,4,1,105-55-46-1,latency,16,0.2,2,0.066125,0.908201,-0.842076,-0.025674,1.84225,1.89794,0.0299769,0.730633,71131,563696,1.12739,1,0
6,1,4,4,poisson,16,0.2,1,0.128022,0.916534,-0.788512,0.0445566,1.78907,1.82477,0.00922909,0.090978,2308,16384,0.032768,1,0
6,4,36,81-77-46-36,direct,1,1,2,0.134538,0.943544,-0.809007,0.0780819,1.81069,1.87175,0.0108359,0.814241,65042,32171,0.064342,1,0
